,label_gran_0,label_gran_1,label_gran_2,label_gran_3,label_gran_4,label_gran_5,class,path
34262,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/etnies/7694510.21253.jpg
34263,12,6,3,1,0,0,5,Shoes/Flats/Frye/7648411.328.jpg
34264,4,2,1,0,0,0,11,Shoes/Boat Shoes/Vans/8034496.384871.jpg
34265,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Sanuk/7909925.1904.jpg
34266,11,5,2,1,0,0,2,Shoes/Heels/Nina/8071026.1892.jpg
34267,15,7,3,1,0,0,7,Boots/Knee High/Miz Mooz/8031652.3.jpg
34268,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Ahnu/7983519.3.jpg
34269,15,7,3,1,0,0,7,Boots/Knee High/Salvatore Ferragamo/8016533.5291.jpg
34270,11,5,2,1,0,0,2,Shoes/Heels/Romantic Soles/8034712.767.jpg
34271,15,7,3,1,0,0,7,Boots/Knee High/Truth or Dare By Madonna/8104707.84046.jpg
34272,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman/7530794.14394.jpg
34273,3,1,0,0,0,0,1,Boots/Ankle/John Varvatos/8077296.27127.jpg
34274,12,6,3,1,0,0,5,Shoes/Flats/MICHAEL Michael Kors/8115509.4666.jpg
34275,4,2,1,0,0,0,11,Shoes/Boat Shoes/Ralph Lauren Collection/8083930.5270.jpg
34276,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/8058597.186729.jpg
34277,10,5,2,1,0,0,4,Boots/Mid-Calf/Me Too Kids/8017986.3.jpg
34278,15,7,3,1,0,0,7,Boots/Knee High/El Naturalista/8025556.23562.jpg
34279,11,5,2,1,0,0,2,Shoes/Heels/Nine West/8050756.328.jpg
34280,12,6,3,1,0,0,5,Shoes/Flats/Merrell/7879787.159202.jpg
34281,8,4,2,1,0,0,6,Shoes/Loafers/Cole Haan/7907742.397049.jpg
34282,4,2,1,0,0,0,11,Shoes/Boat Shoes/Keen/7892996.34214.jpg
34283,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ECCO/7604136.222663.jpg
34284,17,8,4,2,1,0,3,Sandals/Flat/Volcom/8077948.275.jpg
34285,12,6,3,1,0,0,5,Shoes/Flats/Wolky/7934822.341027.jpg
34286,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans Kids/7977266.388951.jpg
34287,11,5,2,1,0,0,2,Shoes/Heels/Munro American/7585634.2007.jpg
34288,15,7,3,1,0,0,7,Boots/Knee High/Bogs/7987368.607.jpg
34289,17,8,4,2,1,0,3,Sandals/Flat/Reef/7502052.139.jpg
34290,3,1,0,0,0,0,1,Boots/Ankle/Sigerson Morrison/8008151.231.jpg
34291,10,5,2,1,0,0,4,Boots/Mid-Calf/Durango/8007102.4045.jpg
34292,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Under Armour/8046492.183092.jpg
34293,12,6,3,1,0,0,5,Shoes/Flats/Naot Footwear/7308800.247247.jpg
34294,0,0,0,0,0,0,8,Shoes/Oxfords/Pikolinos/8017360.368908.jpg
34295,11,5,2,1,0,0,2,Shoes/Heels/Nina/8066006.47974.jpg
34296,17,8,4,2,1,0,3,Sandals/Flat/Pelle Moda/8022232.270.jpg
34297,5,2,1,0,0,0,10,Slippers/Slipper Flats/Daniel Green/8029136.346.jpg
34298,17,8,4,2,1,0,3,Sandals/Flat/New Balance/7985515.3.jpg
34299,10,5,2,1,0,0,4,Boots/Mid-Calf/Sorel/7982300.357867.jpg
34300,15,7,3,1,0,0,7,Boots/Knee High/ara/8037335.3458.jpg
34301,8,4,2,1,0,0,6,Shoes/Loafers/Florsheim/7996790.827.jpg
34302,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reebok/7975527.355136.jpg
34303,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Merrell/7813505.242866.jpg
34304,10,5,2,1,0,0,4,Boots/Mid-Calf/Merrell Kids/7972961.120565.jpg
34305,17,8,4,2,1,0,3,Sandals/Flat/Salt Water Sandal by Hoy Shoes/7132093.15407.jpg
34306,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans Kids/7290110.273175.jpg
34307,3,1,0,0,0,0,1,Boots/Ankle/RJ Colt/7606537.716.jpg
34308,3,1,0,0,0,0,1,Boots/Ankle/Clarks Kids/7706232.106.jpg
34309,17,8,4,2,1,0,3,Sandals/Flat/Reef/8031226.92294.jpg
34310,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Globe/7390004.178690.jpg
34311,10,5,2,1,0,0,4,Boots/Mid-Calf/Baffin/7828943.401.jpg
34312,11,5,2,1,0,0,2,Shoes/Heels/Rieker/7756785.3.jpg
34313,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PF Flyers/7186908.487.jpg
34314,17,8,4,2,1,0,3,Sandals/Flat/Stuart Weitzman Kids/8086109.385.jpg
34315,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS KIDS/8053085.380445.jpg
34316,4,2,1,0,0,0,11,Shoes/Boat Shoes/Eastland/7324726.88602.jpg
34317,20,10,5,2,1,0,12,Shoes/Firstwalker/Stride Rite/8080075.19458.jpg
34318,5,2,1,0,0,0,10,Slippers/Slipper Flats/Acorn/8021106.3.jpg
34319,10,5,2,1,0,0,4,Boots/Mid-Calf/Harley-Davidson/7966571.3.jpg
34320,17,8,4,2,1,0,3,Sandals/Flat/Touch Ups/7876727.632.jpg
34321,11,5,2,1,0,0,2,Shoes/Heels/KORS Michael Kors/7902859.47483.jpg
34322,17,8,4,2,1,0,3,Sandals/Flat/Havaianas/7540535.18914.jpg
34323,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Roxy/8089927.13567.jpg
34324,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7925395.353519.jpg
34325,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reebok Lifestyle/7996964.392242.jpg
34326,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/7745420.330819.jpg
34327,10,5,2,1,0,0,4,Boots/Mid-Calf/Hunter/7976460.3465.jpg
34328,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Puma Kids/8020180.369901.jpg
34329,14,7,3,1,0,0,9,Shoes/Clogs and Mules/SoftWalk/7820473.9.jpg
34330,11,5,2,1,0,0,2,Shoes/Heels/Steve Madden/7954243.89.jpg
34331,11,5,2,1,0,0,2,Shoes/Heels/Robert Clergerie/7970549.106.jpg
34332,17,8,4,2,1,0,3,Sandals/Flat/Fly Flot/7781648.589.jpg
34333,11,5,2,1,0,0,2,Shoes/Heels/Betsey Johnson/8114246.1941.jpg
34334,11,5,2,1,0,0,2,Shoes/Heels/Franco Sarto/8090613.72.jpg
34335,17,8,4,2,1,0,3,Sandals/Flat/Robert Clergerie/7970539.374050.jpg
34336,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/7764629.367844.jpg
34337,10,5,2,1,0,0,4,Boots/Mid-Calf/Sperry Top-Sider/7970230.20704.jpg
34338,17,8,4,2,1,0,3,Sandals/Flat/Spenco/7777837.329863.jpg
34339,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Mizuno/8067312.151.jpg
34340,8,4,2,1,0,0,6,Shoes/Loafers/Merrell Kids/7973295.4774.jpg
34341,8,4,2,1,0,0,6,Shoes/Loafers/Kenneth Cole Reaction/8084334.158.jpg
34342,12,6,3,1,0,0,5,Shoes/Flats/Rachel Zoe/8070573.7991.jpg
34343,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Zoot Sports/7887896.205436.jpg
34344,12,6,3,1,0,0,5,Shoes/Flats/pediped/7820248.6.jpg
34345,11,5,2,1,0,0,2,Shoes/Heels/Mephisto/8019837.248451.jpg
34346,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Diesel/8085790.155904.jpg
34347,12,6,3,1,0,0,5,Shoes/Flats/Frye/7794340.352783.jpg
34348,12,6,3,1,0,0,5,Shoes/Flats/Pazitos/7680820.72.jpg
34349,17,8,4,2,1,0,3,Sandals/Flat/Salt Water Sandal by Hoy Shoes/7128107.193781.jpg
34350,11,5,2,1,0,0,2,Shoes/Heels/rsvp/8086283.385.jpg
34351,17,8,4,2,1,0,3,Sandals/Flat/Naot Footwear/7615206.226924.jpg
34352,3,1,0,0,0,0,1,Boots/Ankle/Dr. Martens/8004218.31237.jpg
34353,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/SKECHERS/8041603.31893.jpg
34354,15,7,3,1,0,0,7,Boots/Knee High/Hunter/7363796.396.jpg
34355,8,4,2,1,0,0,6,Shoes/Loafers/Donald J Pliner/7903813.330814.jpg
34356,15,7,3,1,0,0,7,Boots/Knee High/Elizabeth and James/8007302.72.jpg
34357,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans/7503678.385211.jpg
34358,11,5,2,1,0,0,2,Shoes/Heels/Joan & David/7896737.3.jpg
34359,17,8,4,2,1,0,3,Sandals/Flat/OluKai/7912017.332845.jpg
34360,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/FitFlop/7966893.23023.jpg
34361,3,1,0,0,0,0,1,Boots/Ankle/Timberland/7144940.249607.jpg
34362,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans Kids/7977519.375083.jpg
34363,10,5,2,1,0,0,4,Boots/Mid-Calf/Naot Footwear/7829928.108793.jpg
34364,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/8025331.401.jpg
34365,15,7,3,1,0,0,7,Boots/Knee High/UGG/8041946.18.jpg
34366,3,1,0,0,0,0,1,Boots/Ankle/Lacoste/8074196.401.jpg
34367,12,6,3,1,0,0,5,Shoes/Flats/Nine West Kids/8011348.363347.jpg
34368,11,5,2,1,0,0,2,Shoes/Heels/MICHAEL Michael Kors/8064585.642.jpg
34369,17,8,4,2,1,0,3,Sandals/Flat/OluKai/7508725.504.jpg
34370,1,0,0,0,0,0,13,Shoes/Prewalker/pediped/7997984.409.jpg
34371,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Finn Comfort/7257621.3.jpg
34372,12,6,3,1,0,0,5,Shoes/Flats/Bloch/7949709.4774.jpg
34373,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Kids/7863461.349419.jpg
34374,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/8014717.367936.jpg
34375,10,5,2,1,0,0,4,Boots/Mid-Calf/Roper/8042003.368903.jpg
34376,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/KangaROOS/7400255.9.jpg
34377,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Marc Jacobs/7999411.632.jpg
34378,3,1,0,0,0,0,1,Boots/Ankle/Call it SPRING/8051934.401.jpg
34379,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Haflinger/8023520.172615.jpg
34380,17,8,4,2,1,0,3,Sandals/Flat/Diba/7944341.529.jpg
34381,11,5,2,1,0,0,2,Shoes/Heels/Jessica Simpson/8082311.265410.jpg
34382,17,8,4,2,1,0,3,Sandals/Flat/Havaianas/7933410.291262.jpg
34383,17,8,4,2,1,0,3,Sandals/Flat/Kenneth Cole Reaction Kids/7896397.554.jpg
34384,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/7395019.4464.jpg
34385,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/PUMA/8112390.402850.jpg
34386,12,6,3,1,0,0,5,Shoes/Flats/Miz Mooz/7978162.396.jpg
34387,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Stride Rite/7999703.506.jpg
34388,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Clarks/7993132.9.jpg
34389,3,1,0,0,0,0,1,Boots/Ankle/Kalso Earth/7820753.217570.jpg
34390,10,5,2,1,0,0,4,Boots/Mid-Calf/adidas Outdoor/7983900.358497.jpg
34391,12,6,3,1,0,0,5,Shoes/Flats/Lucky Brand/8108522.401318.jpg
34392,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Umi Kids/7993989.3.jpg
34393,0,0,0,0,0,0,8,Shoes/Oxfords/Not Rated/8112657.14.jpg
34394,3,1,0,0,0,0,1,Boots/Ankle/Franco Sarto/8045225.19692.jpg
34395,12,6,3,1,0,0,5,Shoes/Flats/Rachel Roy/8046555.604.jpg
34396,14,7,3,1,0,0,9,Shoes/Clogs and Mules/Merrell/7813569.6.jpg
34397,11,5,2,1,0,0,2,Shoes/Heels/rsvp/8044125.3.jpg
34398,8,4,2,1,0,0,6,Shoes/Loafers/Crocs/7989496.183092.jpg
34399,17,8,4,2,1,0,3,Sandals/Flat/David Tate/7331251.92.jpg
34400,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Pearl Izumi/7893669.131261.jpg
34401,12,6,3,1,0,0,5,Shoes/Flats/Primigi Kids/8022966.3.jpg
34402,4,2,1,0,0,0,11,Shoes/Boat Shoes/Born/7601916.389310.jpg
34403,14,7,3,1,0,0,9,Shoes/Clogs and Mules/KORS Michael Kors/7902836.63709.jpg
34404,0,0,0,0,0,0,8,Shoes/Oxfords/ECCO/7757127.72.jpg
34405,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Vans/103787.24154.jpg
34406,0,0,0,0,0,0,8,Shoes/Oxfords/Fratelli/7758878.1567.jpg
34407,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman/7898447.193006.jpg
34408,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Supra/7359514.143.jpg
34409,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Osiris Kids/7817143.236744.jpg
34410,3,1,0,0,0,0,1,Boots/Ankle/UGG/7839285.422327.jpg
34411,0,0,0,0,0,0,8,Shoes/Oxfords/Kenneth Cole New York/8022120.6.jpg
34412,11,5,2,1,0,0,2,Shoes/Heels/Rachel Roy/8046526.384872.jpg
34413,3,1,0,0,0,0,1,Boots/Ankle/Born/7986803.4706.jpg
34414,11,5,2,1,0,0,2,Shoes/Heels/Romika/8009369.3.jpg
34415,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Action/7926347.366957.jpg
34416,10,5,2,1,0,0,4,Boots/Mid-Calf/Annie/8129048.368354.jpg
34417,15,7,3,1,0,0,7,Boots/Knee High/Gabriella Rocha/8015529.888.jpg
34418,8,4,2,1,0,0,6,Shoes/Loafers/Bostonian/7420780.827.jpg
34419,3,1,0,0,0,0,1,Boots/Ankle/Patagonia Kids/7788789.346238.jpg
34420,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Pearl Izumi/7815141.299290.jpg
34421,11,5,2,1,0,0,2,Shoes/Heels/Salvatore Ferragamo/7964064.350022.jpg
34422,5,2,1,0,0,0,10,Slippers/Slipper Flats/Acorn/8021141.2246.jpg
34423,11,5,2,1,0,0,2,Shoes/Heels/Soft Style/8023898.195875.jpg
34424,3,1,0,0,0,0,1,Boots/Ankle/Primigi Kids/8030720.401.jpg
34425,3,1,0,0,0,0,1,Boots/Ankle/Frye/7550053.301558.jpg
34426,15,7,3,1,0,0,7,Boots/Knee High/La Canadienne/7996673.106.jpg
34427,17,8,4,2,1,0,3,Sandals/Flat/Giuseppe Zanotti/7964856.1212.jpg
34428,17,8,4,2,1,0,3,Sandals/Flat/ECCO Sport/8036645.375209.jpg
34429,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Converse/107999.3.jpg
34430,15,7,3,1,0,0,7,Boots/Knee High/Aquatalia by Marvin K%2E/7567183.366748.jpg
34431,3,1,0,0,0,0,1,Boots/Ankle/Frye/7572570.181492.jpg
34432,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Onitsuka Tiger by Asics/7411456.183092.jpg
34433,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike Action Kids/7648312.360249.jpg
34434,17,8,4,2,1,0,3,Sandals/Flat/Cole Haan/7965336.20719.jpg
34435,3,1,0,0,0,0,1,Boots/Ankle/Earthies/8018485.3.jpg
34436,0,0,0,0,0,0,8,Shoes/Oxfords/Teva/7873660.147000.jpg
34437,4,2,1,0,0,0,11,Shoes/Boat Shoes/Sperry Top-Sider/7382958.352398.jpg
34438,20,10,5,2,1,0,12,Shoes/Firstwalker/Ralph Lauren Layette Kids/7237295.399142.jpg
34439,11,5,2,1,0,0,2,Shoes/Heels/Burberry/8068778.387614.jpg
34440,8,4,2,1,0,0,6,Shoes/Loafers/PUMA/7833802.305787.jpg
34441,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Nike/8013538.367465.jpg
34442,12,6,3,1,0,0,5,Shoes/Flats/Vaneli/7544567.71596.jpg
34443,3,1,0,0,0,0,1,Boots/Ankle/Armani Jeans/8088932.3.jpg
34444,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/inov-8/7973089.35968.jpg
34445,10,5,2,1,0,0,4,Boots/Mid-Calf/Lucchese/8098750.398680.jpg
34446,17,8,4,2,1,0,3,Sandals/Flat/Ralph Lauren Collection/7932822.187914.jpg
34447,3,1,0,0,0,0,1,Boots/Ankle/Frye/7970935.353021.jpg
34448,0,0,0,0,0,0,8,Shoes/Oxfords/Donald J Pliner/7934022.421.jpg
34449,17,8,4,2,1,0,3,Sandals/Flat/FitFlop/8102654.3.jpg
34450,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Saucony/7881199.41891.jpg
34451,11,5,2,1,0,0,2,Shoes/Heels/Soft Style/7219129.103.jpg
34452,3,1,0,0,0,0,1,Boots/Ankle/Frye/7648178.6.jpg
34453,17,8,4,2,1,0,3,Sandals/Flat/L.A.M.B%2E/7976082.151.jpg
34454,8,4,2,1,0,0,6,Shoes/Loafers/Tsubo/7996298.3546.jpg
34455,17,8,4,2,1,0,3,Sandals/Flat/LAUREN Ralph Lauren/7649956.15488.jpg
34456,4,2,1,0,0,0,11,Shoes/Boat Shoes/Sebago/7271610.3561.jpg
34457,3,1,0,0,0,0,1,Boots/Ankle/Giuseppe Zanotti/7964927.200.jpg
34458,12,6,3,1,0,0,5,Shoes/Flats/Dansko/7988400.17306.jpg
34459,15,7,3,1,0,0,7,Boots/Knee High/Nine West/8046479.106.jpg
34460,17,8,4,2,1,0,3,Sandals/Flat/Sbicca/7990436.19.jpg
34461,8,4,2,1,0,0,6,Shoes/Loafers/DV by Dolce Vita/8084072.11.jpg
34462,14,7,3,1,0,0,9,Shoes/Clogs and Mules/SKECHERS/8041602.151.jpg
34463,11,5,2,1,0,0,2,Shoes/Heels/Betsey Johnson for The Cool People/8053876.184651.jpg
34464,11,5,2,1,0,0,2,Shoes/Heels/Cobb Hill/8073273.3.jpg
34465,17,8,4,2,1,0,3,Sandals/Flat/Keen/7128854.299080.jpg
34466,20,10,5,2,1,0,12,Shoes/Firstwalker/pediped/7461250.89.jpg
34467,12,6,3,1,0,0,5,Shoes/Flats/Stuart Weitzman/7976795.355895.jpg
34468,8,4,2,1,0,0,6,Shoes/Loafers/Call it SPRING/8064783.973.jpg
34469,11,5,2,1,0,0,2,Shoes/Heels/Soft Style/7660939.141813.jpg
34470,20,10,5,2,1,0,12,Shoes/Firstwalker/Stride Rite/7999635.3098.jpg
34471,17,8,4,2,1,0,3,Sandals/Flat/Roxy/8089604.200.jpg
34472,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Keen Kids/7894141.294585.jpg
34473,3,1,0,0,0,0,1,Boots/Ankle/Ariat/7762225.32531.jpg
34474,3,1,0,0,0,0,1,Boots/Ankle/Clarks/7257865.106.jpg
34475,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Patagonia/7700135.23023.jpg
34476,10,5,2,1,0,0,4,Boots/Mid-Calf/Beeko/7999612.3.jpg
34477,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Easy Spirit/105805.3.jpg
34478,17,8,4,2,1,0,3,Sandals/Flat/Wolky/123372.83059.jpg
34479,8,4,2,1,0,0,6,Shoes/Loafers/Bella-Vita/8016230.24431.jpg
34480,17,8,4,2,1,0,3,Sandals/Flat/Chaco/7222236.3.jpg
34481,11,5,2,1,0,0,2,Shoes/Heels/Stuart Weitzman/7998983.363599.jpg
34482,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Brooks/7718630.287516.jpg
34483,10,5,2,1,0,0,4,Boots/Mid-Calf/Baffin Kids/8053972.20317.jpg
34484,3,1,0,0,0,0,1,Boots/Ankle/Propet/7556662.143.jpg
34485,3,1,0,0,0,0,1,Boots/Ankle/Bottega Veneta/8000904.13879.jpg
34486,11,5,2,1,0,0,2,Shoes/Heels/Jessica Simpson/7657083.313557.jpg
34487,10,5,2,1,0,0,4,Boots/Mid-Calf/BC Footwear/8015073.11.jpg
34488,3,1,0,0,0,0,1,Boots/Ankle/Rockport/7895854.2538.jpg
34489,10,5,2,1,0,0,4,Boots/Mid-Calf/Frye/107684.170429.jpg
34490,17,8,4,2,1,0,3,Sandals/Flat/Keen Kids/7293817.9.jpg
34491,17,8,4,2,1,0,3,Sandals/Flat/Naot Footwear/8081759.105.jpg
34492,17,8,4,2,1,0,3,Sandals/Flat/Reef/7729812.254413.jpg
34493,12,6,3,1,0,0,5,Shoes/Flats/Betsey Johnson for The Cool People/8053848.3.jpg
34494,15,7,3,1,0,0,7,Boots/Knee High/Gabor/8015514.368179.jpg
34495,4,2,1,0,0,0,11,Shoes/Boat Shoes/Sperry Top-Sider/7382958.352397.jpg
34496,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Originals Kids/7929799.97580.jpg
34497,5,2,1,0,0,0,10,Slippers/Slipper Flats/Robeez/7559574.20.jpg
34498,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/K-Swiss Kids/7575413.3.jpg
34499,11,5,2,1,0,0,2,Shoes/Heels/Franco Sarto/8045190.7124.jpg
34500,5,2,1,0,0,0,10,Slippers/Slipper Flats/UGG/8137805.241641.jpg
34501,3,1,0,0,0,0,1,Boots/Ankle/Easy Spirit/8042821.72.jpg
34502,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS/7709123.259600.jpg
34503,11,5,2,1,0,0,2,Shoes/Heels/Fitzwell/7950960.9.jpg
34504,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7774309.3.jpg
34505,8,4,2,1,0,0,6,Shoes/Loafers/Finn Comfort/7835186.77725.jpg
34506,12,6,3,1,0,0,5,Shoes/Flats/Havaianas Kids/7921093.334716.jpg
34507,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Tsukihoshi Kids/7762705.1413.jpg
34508,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Fred Perry/8063561.9.jpg
34509,12,6,3,1,0,0,5,Shoes/Flats/Enzo Kids/8026006.429.jpg
34510,5,2,1,0,0,0,10,Slippers/Slipper Flats/smartdogs/7489712.585.jpg
34511,12,6,3,1,0,0,5,Shoes/Flats/Primigi Kids/8022058.492.jpg
34512,3,1,0,0,0,0,1,Boots/Ankle/The North Face/7999169.363670.jpg
34513,3,1,0,0,0,0,1,Boots/Ankle/Frye/7677160.256519.jpg
34514,17,8,4,2,1,0,3,Sandals/Flat/Splendid/8048588.185015.jpg
34515,10,5,2,1,0,0,4,Boots/Mid-Calf/Laredo Kids/8003961.6.jpg
34516,3,1,0,0,0,0,1,Boots/Ankle/Lugz/125632.365061.jpg
34517,12,6,3,1,0,0,5,Shoes/Flats/Clarks/7994299.20.jpg
34518,11,5,2,1,0,0,2,Shoes/Heels/Kenneth Cole Reaction Kids/7994353.14.jpg
34519,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Callaway/7911248.99041.jpg
34520,20,10,5,2,1,0,12,Shoes/Firstwalker/Garvalin Kids/8008073.632.jpg
34521,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Dexter Bowling/7228034.91890.jpg
34522,3,1,0,0,0,0,1,Boots/Ankle/Stuart Weitzman/8031378.105060.jpg
34523,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/pediped/7998075.3.jpg
34524,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/New Balance/7626319.5.jpg
34525,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/adidas Originals/7289976.355502.jpg
34526,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/DC Kids/8035886.15369.jpg
34527,8,4,2,1,0,0,6,Shoes/Loafers/Florsheim/7996944.104.jpg
34528,8,4,2,1,0,0,6,Shoes/Loafers/ECCO/7658154.48965.jpg
34529,11,5,2,1,0,0,2,Shoes/Heels/Badgley Mischka/7926632.6083.jpg
34530,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Reebok Kids/7979376.356901.jpg
34531,10,5,2,1,0,0,4,Boots/Mid-Calf/Primigi Kids/8024492.7.jpg
34532,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Converse/7204583.15.jpg
34533,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Caterpillar/7681742.3.jpg
34534,12,6,3,1,0,0,5,Shoes/Flats/Keen/7490247.326906.jpg
34535,5,2,1,0,0,0,10,Slippers/Slipper Flats/Ragg Kids/8030879.99894.jpg
34536,12,6,3,1,0,0,5,Shoes/Flats/SKECHERS/8078871.3.jpg
34537,11,5,2,1,0,0,2,Shoes/Heels/Gabriella Rocha/7765186.3.jpg
34538,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/ASICS Kids/8065059.352214.jpg
34539,15,7,3,1,0,0,7,Boots/Knee High/Gabriella Rocha/7836592.3.jpg
34540,12,6,3,1,0,0,5,Shoes/Flats/Elizabeth and James/8065051.106.jpg
34541,15,7,3,1,0,0,7,Boots/Knee High/Frye/7341112.352781.jpg
34542,3,1,0,0,0,0,1,Boots/Ankle/Minnetonka/7739186.352.jpg
34543,0,0,0,0,0,0,8,Shoes/Oxfords/Nunn Bush/7181815.1177.jpg
34544,3,1,0,0,0,0,1,Boots/Ankle/Anne Klein/8059331.216.jpg
34545,3,1,0,0,0,0,1,Boots/Ankle/EMU Australia/7944917.3.jpg
34546,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Superga/8027570.33057.jpg
34547,10,5,2,1,0,0,4,Boots/Mid-Calf/Kamik Kids/126235.9.jpg
34548,10,5,2,1,0,0,4,Boots/Mid-Calf/Frye/7165047.236045.jpg
34549,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Speedo/7913616.151.jpg
34550,17,8,4,2,1,0,3,Sandals/Flat/Mephisto/128523.591.jpg
34551,10,5,2,1,0,0,4,Boots/Mid-Calf/Tundra Kids Boots/7291069.14278.jpg
34552,3,1,0,0,0,0,1,Boots/Ankle/NO SOX/8046703.25282.jpg
34553,10,5,2,1,0,0,4,Boots/Mid-Calf/Sorel/7550445.29710.jpg
34554,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Keen Kids/7593970.387236.jpg
34555,3,1,0,0,0,0,1,Boots/Ankle/Roper/8019984.3.jpg
34556,12,6,3,1,0,0,5,Shoes/Flats/Pazitos/7680619.299245.jpg
34557,18,9,4,2,1,0,0,Shoes/Sneakers and Athletic Shoes/Keen Kids/7716290.261573.jpg
34558,12,6,3,1,0,0,5,Shoes/Flats/Sperry Top-Sider/7970217.352739.jpg
